Voucher Number,Reference,Date,Voucher Type,Party Name,Party Alias,Supplier's TIN No.,CST Number,Item Name,Godown,Item Batch,Acutal Quantity,Billed Quantity,Alternate Actual Quantity,Alternate Billed Quantity,Rate,Purchase Rate,Unit,Discount,Discount Amount,Margin,Amount,Purchase/Sales Ledger,Narration
PFI-MINV/2304737,PFI-MSO/2304795,1-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"PP 10"" 5UM",ANDHERI,Primary Batch,20.00,20.00,,,55.00,35.05,Nos,0,,399.00,1100.00,GST Sales,
PFI-MINV/2304737,PFI-MSO/2304795,1-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"PP 20"" 5 UM",ANDHERI,Primary Batch,10.00,10.00,,,110.00,71.21,Nos,0,,387.90,1100.00,GST Sales,
PFI-MINV/2304737,PFI-MSO/2304795,1-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"SP 20""",ANDHERI,Primary Batch,10.00,10.00,,,80.00,50.98,Nos,0,,290.20,800.00,GST Sales,
PFI-MINV/2304738,PFIDEL/PO126/22-23,1-Feb-23,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"RO - Membrane Connector 4""",BHIWANDI,Primary Batch,40.00,40.00,,,100.00,200.77,Nos,0,,-4030.80,4000.00,Branch Sales,
PFI-MINV/2304738,PFIDEL/PO126/22-23,1-Feb-23,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,Spare Parts,BHIWANDI,Primary Batch,30.00,30.00,,,200.00,257.81,Nos,0,,-3734.30,4000.00,Branch Sales,
PFI-MINV/2304739,41,2-Feb-23,Sales (22-23),Landmark Aquatec Pvt Ltd,,,,25NB TMF,BHIWANDI,Primary Batch,2.00,2.00,,,850.00,680.00,Nos,0,,340.00,1700.00,GST Sales,
PFI-MINV/2304739,41,2-Feb-23,Sales (22-23),Landmark Aquatec Pvt Ltd,,,,Carbon 600 IV,BHIWANDI,Primary Batch,25.00,25.00,25.00,25.00,45.00,12.13,KGS,0,,821.75,1125.00,GST Sales,
PFI-MINV/2304739,41,2-Feb-23,Sales (22-23),Landmark Aquatec Pvt Ltd,,,,DP - ESD 604,BHIWANDI,Primary Batch,1.00,1.00,,,3000.00,1901.93,Nos,0,,1098.07,3000.00,GST Sales,
PFI-MINV/2304739,41,2-Feb-23,Sales (22-23),Landmark Aquatec Pvt Ltd,,,,FLOATY-3M,BHIWANDI,Primary Batch,1.00,1.00,,,350.00,152.28,Nos,0,,197.72,350.00,GST Sales,
PFI-MINV/2304739,41,2-Feb-23,Sales (22-23),Landmark Aquatec Pvt Ltd,,,,Media  - Coarse Silex,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,7.00,3.98,KGS,0,,151.00,350.00,GST Sales,
PFI-MINV/2304739,41,2-Feb-23,Sales (22-23),Landmark Aquatec Pvt Ltd,,,,Media - Fine Silex,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,7.00,3.98,KGS,0,,151.00,350.00,GST Sales,
PFI-MINV/2304739,41,2-Feb-23,Sales (22-23),Landmark Aquatec Pvt Ltd,,,,Media - Pebbels,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,7.00,3.06,KGS,0,,197.00,350.00,GST Sales,
PFI-MINV/2304739,41,2-Feb-23,Sales (22-23),Landmark Aquatec Pvt Ltd,,,,PG 160 B,BHIWANDI,Primary Batch,2.00,2.00,,,325.00,174.35,Nos,0,,301.30,650.00,GST Sales,
PFI-MINV/2304739,41,2-Feb-23,Sales (22-23),Landmark Aquatec Pvt Ltd,,,,"SPG 1248-2.5"" T",BHIWANDI,Primary Batch,2.00,2.00,,,3250.00,2819.15,Nos,0,,861.70,6500.00,GST Sales,
PFI-MINV/2304740,EIA/SS/PO-171,2-Feb-23,Sales (22-23),Expo India Agencies,,,,ECOLINE 8-300-3,BHIWANDI,Primary Batch,1.00,1.00,,,36000.00,26680.94,Nos,0,,9319.06,36000.00,GST Sales,
PFI-MINV/2304741,PFI-MSO/2304809,2-Feb-23,Sales (22-23),Xmetric Water Solutions Pvt Ltd,,,,Media  - Coarse Silex,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,7.00,3.98,KGS,0,,151.00,350.00,GST Sales,
PFI-MINV/2304741,PFI-MSO/2304809,2-Feb-23,Sales (22-23),Xmetric Water Solutions Pvt Ltd,,,,Media - Fine Sand,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,7.00,3.97,KGS,0,,151.50,350.00,GST Sales,
PFI-MINV/2304741,PFI-MSO/2304809,2-Feb-23,Sales (22-23),Xmetric Water Solutions Pvt Ltd,,,,Media - Fine Silex,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,7.00,3.98,KGS,0,,151.00,350.00,GST Sales,
PFI-MINV/2304741,PFI-MSO/2304809,2-Feb-23,Sales (22-23),Xmetric Water Solutions Pvt Ltd,,,,Media - Pebbels,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,7.00,3.06,KGS,0,,197.00,350.00,GST Sales,
PFI-MINV/2304741,PFI-MSO/2304809,2-Feb-23,Sales (22-23),Xmetric Water Solutions Pvt Ltd,,,,"SPG 1248-2.5"" T",BHIWANDI,Primary Batch,1.00,1.00,,,3200.00,2819.15,Nos,0,,380.85,3200.00,GST Sales,
PFI-MINV/2304742,PFI-MSO/2304811,2-Feb-23,Sales (22-23),Phoenix Water Treatment & Engineering Services,,,,BW 30 PRO 400,PUNE,Primary Batch,3.00,3.00,,,32800.00,30792.88,Nos,0,,6021.36,98400.00,GST Sales,
PFI-MINV/2304743,PFI-MSO/2304815,2-Feb-23,Sales (22-23),Darshan Trade Links,,,,LC HF 4040,PUNE,Primary Batch,1.00,1.00,,,7200.00,5971.10,Nos,0,,1228.90,7200.00,GST Sales,
PFI-MINV/2304744,PFIAHD/PO230/22-23,2-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,BW 30 4040,BHIWANDI,Primary Batch,12.00,12.00,,,9876.00,9872.48,Nos,0,,42.24,118512.00,Branch Sales,
PFI-MINV/2304744,PFIAHD/PO230/22-23,2-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,BW 30 PRO 4040,BHIWANDI,Primary Batch,24.00,24.00,,,9055.00,8574.33,Nos,0,,11536.08,217320.00,Branch Sales,
PFI-MINV/2304744,PFIAHD/PO230/22-23,2-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,DS - H&L-42-6FL,BHIWANDI,Primary Batch,2.00,2.00,,,6364.00,6364.00,Nos,0,,,12728.00,Branch Sales,
PFI-MINV/2304744,PFIAHD/PO230/22-23,2-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"DS-TS 6""F - R3",BHIWANDI,Primary Batch,4.00,4.00,,,2610.00,2594.84,Nos,0,,60.64,10440.00,Branch Sales,
PFI-MINV/2304744,PFIAHD/PO230/22-23,2-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,THT 221,BHIWANDI,Primary Batch,25.00,25.00,,,378.00,378.25,Nos,0,,-6.25,9450.00,Branch Sales,
PFI-MINV/2304745,2560,2-Feb-23,Sales (22-23),SP Chemicals,,,,"BB 20"" - 4.5""",BHIWANDI,Primary Batch,60.00,60.00,,,330.00,267.62,Nos,0,,3742.80,19800.00,GST Sales,
PFI-MINV/2304746,PFI-MSO/2304813,2-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"10"" BB L 1.5""",BHIWANDI,Primary Batch,1.00,1.00,,,400.00,284.70,Nos,0,,115.31,400.00,GST Sales,
PFI-MINV/2304746,PFI-MSO/2304813,2-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,25NB TMF,BHIWANDI,Primary Batch,1.00,1.00,,,850.00,680.00,Nos,0,,170.01,850.00,GST Sales,
PFI-MINV/2304746,PFI-MSO/2304813,2-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,40NB TMF,BHIWANDI,Primary Batch,2.00,2.00,,,1350.00,990.20,Nos,0,,719.64,2700.00,GST Sales,
PFI-MINV/2304746,PFI-MSO/2304813,2-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"BB 10""",BHIWANDI,Primary Batch,3.00,3.00,,,150.00,114.73,Nos,0,,105.82,450.00,GST Sales,
PFI-MINV/2304746,PFI-MSO/2304813,2-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"PP 40"" 5 UM",BHIWANDI,Primary Batch,8.00,8.00,,,220.00,143.79,Nos,0,,609.71,1760.00,GST Sales,
PFI-MINV/2304746,PFI-MSO/2304813,2-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"SPG 1054-2.5"" T",BHIWANDI,Primary Batch,2.00,2.00,,,2500.00,2206.37,Nos,0,,587.34,5000.00,GST Sales,
PFI-MINV/2304746,PFI-MSO/2304813,2-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"SPG 844-2.5"" T",BHIWANDI,Primary Batch,1.00,1.00,,,1950.00,1784.56,Nos,0,,165.47,1950.00,GST Sales,
PFI-MINV/2304747,PFI-MSO/2304814,2-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"20"" Blue L 3/4""",ANDHERI,Primary Batch,2.00,2.00,,,300.00,153.68,Nos,0,,292.64,600.00,GST Sales,
PFI-MINV/2304747,PFI-MSO/2304814,2-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"PP 10"" 5UM",ANDHERI,Primary Batch,50.00,50.00,,,55.00,35.05,Nos,0,,997.50,2750.00,GST Sales,
PFI-MINV/2304747,PFI-MSO/2304814,2-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"PP 20"" 5 UM",ANDHERI,Primary Batch,25.00,25.00,,,110.00,71.19,Nos,0,,970.25,2750.00,GST Sales,
PFI-MINV/2304748,HPL/22-23/KTH/CipI/526,2-Feb-23,Sales (22-23),Span Hydrotech Pvt Ltd.,,,,"20"" BB L -1""",PUNE,Primary Batch,1.00,1.00,,,650.00,293.09,Nos,0,,356.91,650.00,GST Sales,
PFI-MINV/2304748,HPL/22-23/KTH/CipI/526,2-Feb-23,Sales (22-23),Span Hydrotech Pvt Ltd.,,,,"SP BB 20""",PUNE,Primary Batch,1.00,1.00,,,300.00,165.97,Nos,0,,134.03,300.00,GST Sales,
PFI-MINV/2304749,307/22-23/PROJECT-NTC,2-Feb-23,Sales (22-23),Shreeji Aqua Treatment Pvt Ltd,,,,25NB TMF,PUNE,Primary Batch,1.00,1.00,,,1100.00,680.00,Nos,0,,420.00,1100.00,GST Sales,
PFI-MINV/2304750,261,2-Feb-23,Sales (22-23),Scale Guard,,,,FM 32 (0.4-4),BHIWANDI,Primary Batch,2.00,2.00,,,1250.00,752.75,Nos,0,,1194.50,2500.00,GST Sales,
PFI-MINV/2304751,PFI-MSO/2304829,3-Feb-23,Sales (22-23),Mahavir Water Technology,,,,RO - Head Noryl -Ecoline,ANDHERI,Primary Batch,1.00,1.00,,,9850.00,4117.78,Nos,0,,5732.22,9850.00,GST Sales,
PFI-MINV/2304752,32R5046,3-Feb-23,Sales (22-23),Sankalp Corporation,,,,"BB 20"" - 4.5""",BHIWANDI,Primary Batch,50.00,50.00,,,425.00,267.46,Nos,0,,7877.00,21250.00,GST Sales,
PFI-MINV/2304753,PFI-MSO/2304827,3-Feb-23,Sales (22-23),Shree Samarth Enterprises[KSAR],,,,"PL 20"" 0.45 UM",PUNE,Primary Batch,2.00,2.00,,,800.00,420.00,Nos,0,,760.00,1600.00,GST Sales,
PFI-MINV/2304754,PFI-MSO/2304828,3-Feb-23,Sales (22-23),Aquaflow Enterprises,,,,FM 25 (0.25-2.5),PUNE,Primary Batch,1.00,1.00,,,800.00,332.34,Nos,0,,467.66,800.00,GST Sales,
PFI-MINV/2304755,CNT/PO/22-23/01271,3-Feb-23,Sales (22-23),CN Tech Engineers Pvt Ltd,,,,PL 732,BHIWANDI,Primary Batch,60.00,60.00,,,550.00,126.12,Nos,0,,25432.80,33000.00,GST Sales,
PFI-MINV/2304756,PFI-MSO/2304754,3-Feb-23,Sales (22-23),"Green Science Technologies, Solutions & Services",,,,"SP BB 20""",BHIWANDI,Primary Batch,12.00,12.00,,,230.00,165.97,Nos,0,,768.56,2760.00,GST Sales,
PFI-MINV/2304757,22233299,3-Feb-23,Sales (22-23),T.S.A. Process Equip.P.Ltd,,,,"10"" Bag Assembly",BHIWANDI,Primary Batch,1.00,1.00,,,1200.00,663.43,Nos,0,,536.57,1200.00,GST Sales,
PFI-MINV/2304757,22233299,3-Feb-23,Sales (22-23),T.S.A. Process Equip.P.Ltd,,,,"20"" PP Bag Assembly",BHIWANDI,Primary Batch,3.00,3.00,,,2200.00,736.39,Nos,0,,4390.83,6600.00,GST Sales,
PFI-MINV/2304758,ASP/PUNE/22-23/0182,3-Feb-23,Sales (22-23),ASP Enviro Engineers,,,,40NB TMF,PUNE,Primary Batch,6.00,6.00,,,1500.00,990.20,Nos,0,,3058.80,9000.00,GST Sales,
PFI-MINV/2304758,ASP/PUNE/22-23/0182,3-Feb-23,Sales (22-23),ASP Enviro Engineers,,,,"SPG 1465-4"" T",PUNE,Primary Batch,6.00,6.00,,,6000.00,5221.00,Nos,0,,4674.00,36000.00,GST Sales,
PFI-MINV/2304759,PFI-MSO/2304834,3-Feb-23,Sales (22-23),CETO Water,,,,TSF 1865 T&B,PUNE,Primary Batch,2.00,2.00,,,8800.00,8540.89,Nos,0,,518.22,17600.00,GST Sales,
PFI-MINV/2304760,PFIDEL/PO127/22-23,3-Feb-23,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,UV -ECS 040L,BHIWANDI,Primary Batch,3.00,3.00,,,7520.00,6213.20,Nos,0,,3920.60,22560.00,Branch Sales,
PFI-MINV/2304761,PFI-MSO/2304843,3-Feb-23,Sales (22-23),Green Earth Engineers & Consultants,,,,BW 30 365,BHIWANDI,Primary Batch,27.00,27.00,,,3175.00,30170.69,Nos,0,,-728883.30,85725.00,GST Sales,
PFI-MINV/2304761,PFI-MSO/2304843,3-Feb-23,Sales (22-23),Green Earth Engineers & Consultants,,,,BW 30 4040,BHIWANDI,Primary Batch,4.00,4.00,,,3275.00,9872.48,Nos,0,,-26389.87,13100.00,GST Sales,
PFI-MINV/2304761,PFI-MSO/2304843,3-Feb-23,Sales (22-23),Green Earth Engineers & Consultants,,,,TM 720,BHIWANDI,Primary Batch,300.00,300.00,,,100.00,390.00,Nos,0,,-86999.88,30000.00,GST Sales,
PFI-MINV/2304762,MWT-PO2818/SO331/22-23,4-Feb-23,Sales (22-23),Marcuras Water Treatment (I) Pvt. Ltd.,,,,"SPG 1054-2.5"" T",PUNE,Primary Batch,1.00,1.00,,,2500.00,2206.37,Nos,0,,293.63,2500.00,GST Sales,
PFI-MINV/2304763,PFI-MSO/2304846,4-Feb-23,Sales (22-23),M.S.Water Filter Media Enterprises,,,,IN 510 CT,ANDHERI,Primary Batch,1.00,1.00,,,2050.00,1254.53,Nos,0,,795.47,2050.00,GST Sales,
PFI-MINV/2304764,PFI-MSO/2304832,4-Feb-23,Sales (22-23),"SHRIJEE SUGAR AND POWER PVT LTD ",,,,"SP 40""",BHIWANDI,Primary Batch,345.00,345.00,,,150.00,101.77,Nos,0,,16639.35,51750.00,GST Sales,
PFI-MINV/2304765,PFI-MSO/2304837,4-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,FM 65 (8-40),BHIWANDI,Primary Batch,3.00,3.00,,,3200.00,2412.58,Nos,0,,2362.26,9600.00,GST Sales,
PFI-MINV/2304766,1563,4-Feb-23,Sales (22-23),Aguapuro Equipment Pvt Ltd,,,,"SP 30"" C7",BHIWANDI,Primary Batch,25.00,25.00,,,350.00,123.55,Nos,0,,5661.25,8750.00,GST Sales,
PFI-MINV/2304767,666,4-Feb-23,Sales (22-23),Autade Sugar And Distilleries Pvt Ltd (Nandur),,,,"SP 20""",BHIWANDI,Primary Batch,250.00,250.00,,,90.00,50.96,Nos,0,,9760.00,22500.00,GST Sales,
PFI-MINV/2304767,666,4-Feb-23,Sales (22-23),Autade Sugar And Distilleries Pvt Ltd (Nandur),,,,"SP 40""",BHIWANDI,Primary Batch,250.00,250.00,,,180.00,101.77,Nos,0,,19557.50,45000.00,GST Sales,
PFI-MINV/2304768,MWT/121/2022-23,4-Feb-23,Sales (22-23),Mahavir Water Technology,,,,BW 30 PRO 400,BHIWANDI,Primary Batch,23.00,23.00,,,32500.00,30792.88,Nos,0,,39263.76,747500.00,GST Sales,
PFI-MINV/2304769,1596,4-Feb-23,Sales (22-23),Aguapuro Equipment Pvt Ltd,,,,"SPG 1054-2.5"" T",BHIWANDI,Primary Batch,2.00,2.00,,,2500.00,2206.37,Nos,0,,587.26,5000.00,GST Sales,
PFI-MINV/2304770,1594,4-Feb-23,Sales (22-23),Aguapuro Equipment Pvt Ltd,,,,"10"" Bag Assembly",BHIWANDI,Primary Batch,1.00,1.00,,,2500.00,663.43,Nos,0,,1836.57,2500.00,GST Sales,
PFI-MINV/2304770,1594,4-Feb-23,Sales (22-23),Aguapuro Equipment Pvt Ltd,,,,"20"" Blue V 3/4""",BHIWANDI,Primary Batch,1.00,1.00,,,500.00,300.55,Nos,0,,199.45,500.00,GST Sales,
PFI-MINV/2304771,PFI-MSO/2304848,4-Feb-23,Sales (22-23),Bluemaarlin Engineering Pvt Ltd,,,,"SP 20""",PUNE,Primary Batch,150.00,150.00,,,78.00,50.96,Nos,0,,4056.00,11700.00,GST Sales,
PFI-MINV/2304771,PFI-MSO/2304848,4-Feb-23,Sales (22-23),Bluemaarlin Engineering Pvt Ltd,,,,"SP 30""",PUNE,Primary Batch,150.00,150.00,,,115.00,76.49,Nos,0,,5776.50,17250.00,GST Sales,
PFI-MINV/2304772,PFI-MSO/2304847,4-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"PP 10"" 10 UM",ANDHERI,Primary Batch,50.00,50.00,,,55.00,34.84,Nos,0,,1008.00,2750.00,GST Sales,
PFI-MINV/2304772,PFI-MSO/2304847,4-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"PP 20"" 10 UM",ANDHERI,Primary Batch,25.00,25.00,,,110.00,71.39,Nos,0,,965.25,2750.00,GST Sales,
PFI-MINV/2304772,PFI-MSO/2304847,4-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"PP 20"" 5 UM",ANDHERI,Primary Batch,25.00,25.00,,,110.00,71.17,Nos,0,,970.75,2750.00,GST Sales,
PFI-MINV/2304773,PFIDEL/PO128/22-23,4-Feb-23,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"20"" BB L 1.5""",ANDHERI,Primary Batch,1.00,1.00,,,300.00,292.31,Nos,0,,7.80,300.00,Branch Sales,
PFI-MINV/2304773,PFIDEL/PO128/22-23,4-Feb-23,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"BB 20"" - 4.5""",ANDHERI,Primary Batch,1.00,1.00,,,240.00,267.46,Nos,0,,-27.37,240.00,Branch Sales,
PFI-MINV/2304774,215920,4-Feb-23,Sales (22-23),THERMAX LIMITED - WWS/ SPG,,,,"RO - Membrane Connector 8""",PUNE,Primary Batch,5.00,5.00,,,1450.00,250.60,Nos,0,,5997.00,7250.00,GST Sales,
PFI-MINV/2304775,PFI-MSO/2304856,6-Feb-23,Sales (22-23),Ultrapure Water Technologies,,,,BW 30 4040,PUNE,Primary Batch,5.00,5.00,,,10800.00,9872.48,Nos,0,,4637.60,54000.00,GST Sales,
PFI-MINV/2304776,PFI-MSO/2304855,6-Feb-23,Sales (22-23),Shrinavkar Enterprises,,,,FM 50 (1.6-16),PUNE,Primary Batch,2.00,2.00,,,1800.00,1200.10,Nos,0,,1199.80,3600.00,GST Sales,
PFI-MINV/2304777,ZEN/LOC/(257)/10M3-23/22-23,6-Feb-23,Sales (22-23),Zen Engineering,,,,FC MISC,BHIWANDI,Primary Batch,3.00,3.00,,,1800.00,512.77,Nos,0,,3861.69,5400.00,GST Sales,
PFI-MINV/2304777,ZEN/LOC/(257)/10M3-23/22-23,6-Feb-23,Sales (22-23),Zen Engineering,,,,"PL 40"" 0.2UM",BHIWANDI,Primary Batch,1.00,1.00,,,1800.00,840.00,Nos,0,,960.00,1800.00,GST Sales,
PFI-MINV/2304777,ZEN/LOC/(257)/10M3-23/22-23,6-Feb-23,Sales (22-23),Zen Engineering,,,,"PL 40"" 0.45 UM",BHIWANDI,Primary Batch,4.00,4.00,,,1800.00,851.45,Nos,0,,3794.20,7200.00,GST Sales,
PFI-MINV/2304778,1563,6-Feb-23,Sales (22-23),Aguapuro Equipment Pvt Ltd,,,,"SP 30"" C7",BHIWANDI,Primary Batch,25.00,25.00,,,350.00,123.55,Nos,0,,5661.25,8750.00,GST Sales,
PFI-MINV/2304779,NEPL/06/22-23,6-Feb-23,Sales (22-23),Numatic Engineers Pvt Ltd,,,,BW 30 PRO 4040,BHIWANDI,Primary Batch,3.00,3.00,,,10500.00,8574.33,Nos,0,,5777.01,31500.00,GST Sales,
PFI-MINV/2304780,PFIAHD/PO232/22-23,6-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,40NB SMF W,BHIWANDI,Primary Batch,12.00,12.00,,,1050.00,1050.03,Nos,0,,-0.36,12600.00,Branch Sales,
PFI-MINV/2304780,PFIAHD/PO232/22-23,6-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,50NB SMF,BHIWANDI,Primary Batch,6.00,6.00,,,2600.00,2600.24,Nos,0,,-1.44,15600.00,Branch Sales,
PFI-MINV/2304780,PFIAHD/PO232/22-23,6-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,CR 100,BHIWANDI,Primary Batch,12.00,12.00,,,41334.00,39919.21,Nos,0,,16977.49,496008.00,Branch Sales,
PFI-MINV/2304780,PFIAHD/PO232/22-23,6-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,DS - H&L-36-4R,BHIWANDI,Primary Batch,8.00,8.00,,,1282.00,1282.07,Nos,0,,-0.56,10256.00,Branch Sales,
PFI-MINV/2304780,PFIAHD/PO232/22-23,6-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,IN 510 CT,BHIWANDI,Primary Batch,10.00,10.00,,,1350.00,1254.53,Nos,0,,954.70,13500.00,Branch Sales,
PFI-MINV/2304780,PFIAHD/PO232/22-23,6-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,IN 510 P,BHIWANDI,Primary Batch,5.00,5.00,,,4050.00,4068.65,Nos,0,,-93.25,20250.00,Branch Sales,
PFI-MINV/2304780,PFIAHD/PO232/22-23,6-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,TSF 3672 T&B,BHIWANDI,Primary Batch,2.00,2.00,,,22674.00,24436.04,Nos,0,,-3524.08,45348.00,Branch Sales,
PFI-MINV/2304780,PFIAHD/PO232/22-23,6-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"TSF 4272 6FL T&B - HH
",BHIWANDI,Primary Batch,2.00,2.00,,,39066.00,40378.94,Nos,0,,-2625.88,78132.00,Branch Sales,
PFI-MINV/2304780,PFIAHD/PO232/22-23,6-Feb-23,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,UV -ECS 025L,BHIWANDI,Primary Batch,3.00,3.00,,,5515.00,5460.50,Nos,0,,163.50,16545.00,Branch Sales,
PFI-MINV/2304781,PFI-MSO/2304745,6-Feb-23,Sales (22-23),Sanjay Enterprises,,,,"SP 20"" C7",BHIWANDI,Primary Batch,30.00,30.00,,,260.00,98.59,Nos,0,,4842.30,7800.00,GST Sales,
PFI-MINV/2304782,276,6-Feb-23,Sales (22-23),Unique Aqua Systems & Chemical Industries,,,,"SP 10""",BHIWANDI,Primary Batch,20.00,20.00,,,40.00,25.31,Nos,0,,293.80,800.00,GST Sales,
PFI-MINV/2304783,PFI-MSO/2304857,6-Feb-23,Sales (22-23),Ganesh Enterprises,,,,"BB 20""- 4""",PUNE,Primary Batch,60.00,60.00,,,250.00,186.01,Nos,0,,3839.40,15000.00,GST Sales,
PFI-MINV/2304784,8100123757,6-Feb-23,Sales (22-23),D Decor Home Fabrics Pvt Ltd,,,,"RO-ADP-8""",BHIWANDI,Primary Batch,8.00,8.00,,,4500.00,1499.64,Nos,0,,24002.88,36000.00,GST Sales,
PFI-MINV/2304785,PO - 284,6-Feb-23,Sales (22-23),Aquatech System,,,,PG 160 B,PUNE,Primary Batch,14.00,14.00,,,300.00,174.35,Nos,0,,1759.10,4200.00,GST Sales,
PFI-MINV/2304786,AGIL/SRBR/22-23/157,6-Feb-23,Sales (22-23),Vanita  Agrochem (I) Pvt Ltd,,,,TSF 3072 T&B,BHIWANDI,Primary Batch,1.00,1.00,,,25500.00,19951.82,Nos,0,,6548.18,25500.00,GST Sales,
PFI-MINV/2304787,503844 - RC,6-Feb-23,Sales (22-23),Agravarti Process Engineers Pvt Ltd.,,,,"FRP 3672 - 4""TB",BHIWANDI,Primary Batch,1.00,1.00,,,44000.00,36292.00,Nos,0,,7708.00,44000.00,GST Sales,
PFI-MINV/2304787,503844 - RC,6-Feb-23,Sales (22-23),Agravarti Process Engineers Pvt Ltd.,,,,"FRP 4272 - 6""FLTB",BHIWANDI,Primary Batch,2.00,2.00,,,76500.00,61480.49,Nos,0,,30039.02,153000.00,GST Sales,
PFI-MINV/2304788,BME 18/11-1885,6-Feb-23,Sales (22-23),Bluemaarlin Engineering Pvt Ltd,,,,TSF 3072 T&B,BHIWANDI,Primary Batch,1.00,1.00,,,21000.00,19951.82,Nos,0,,1048.18,21000.00,GST Sales,
PFI-MINV/2304788,BME 18/11-1885,6-Feb-23,Sales (22-23),Bluemaarlin Engineering Pvt Ltd,,,,"TSF 4872 6FL T&B
",BHIWANDI,Primary Batch,1.00,1.00,,,51000.00,46038.00,Nos,0,,4962.00,51000.00,GST Sales,
PFI-MINV/2304789,MWT-PO2606/SO312/22-23,6-Feb-23,Sales (22-23),Marcuras Water Treatment (I) Pvt. Ltd.,,,,"SP 40""",BHIWANDI,Primary Batch,200.00,200.00,,,130.00,101.77,Nos,0,,5646.00,26000.00,GST Sales,
PFI-MINV/2304790,PFI-MSO/2304817,6-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,IN 505 M,ANDHERI,Primary Batch,2.00,2.00,,,9000.00,6866.39,Nos,0,,4267.22,18000.00,GST Sales,
PFI-MINV/2304790,PFI-MSO/2304817,6-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,Spare Parts,ANDHERI,Primary Batch,1.00,1.00,,,3500.00,259.38,Nos,0,,3240.62,3500.00,GST Sales,
PFI-MINV/2304791,PFI-MSO/2304862,6-Feb-23,Sales (22-23),V.N. Aquatech,,,,TM 720,BHIWANDI,Primary Batch,3.00,3.00,,,600.00,390.00,Nos,0,,630.00,1800.00,GST Sales,
PFI-MINV/2304792,PFI-MSO/2304863,6-Feb-23,Sales (22-23),Dolphin Enviro Systems,,,,"SP BB 20""",BHIWANDI,Primary Batch,6.00,6.00,,,230.00,165.97,Nos,0,,384.58,1380.00,GST Sales,
PFI-MINV/2304793,PFIDEL/PO129/22-23,6-Feb-23,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"RO - CIRCLIP 4""",BHIWANDI,Primary Batch,6.00,6.00,,,94.00,94.00,Nos,0,,0.03,564.00,Branch Sales,
PFI-MINV/2304793,PFIDEL/PO129/22-23,6-Feb-23,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"RO - CIRCLIP 8""",BHIWANDI,Primary Batch,6.00,6.00,,,345.00,343.18,Nos,0,,11.01,2070.00,Branch Sales,
